Location;Age Group;TimeFrame;DataFormat;Data;Fips
Upper East Side;Children Under 18 Years;2009;Number;37953;108
Upper East Side;Youth 18 to 24 Years;2009;Number;8261;108
Upper East Side;Adults 25 Years and Older;2010;Number;175514;108
Upper East Side;Children Under 18 Years;2010;Number;30233;108
Upper East Side;Youth 18 to 24 Years;2010;Number;13095;108
Upper East Side;Adults 25 Years and Older;2011;Number;167164;108
Upper East Side;Children Under 18 Years;2011;Number;30122;108
Upper East Side;Youth 18 to 24 Years;2011;Number;12248;108
Upper East Side;Adults 25 Years and Older;2012;Number;178826;108
Upper East Side;Children Under 18 Years;2012;Number;30133;108
Upper East Side;Youth 18 to 24 Years;2012;Number;11902;108
Upper East Side;Adults 25 Years and Older;2013;Number;176138;108
Upper East Side;Children Under 18 Years;2013;Number;32215;108
Upper East Side;Youth 18 to 24 Years;2013;Number;9184;108
Upper East Side;Adults 25 Years and Older;2014;Number;176877;108
Upper East Side;Children Under 18 Years;2014;Number;36084;108
Upper East Side;Youth 18 to 24 Years;2014;Number;8937;108
Upper East Side;Adults 25 Years and Older;2015;Number;170310;108
Upper East Side;Children Under 18 Years;2015;Number;34744;108
Upper East Side;Youth 18 to 24 Years;2015;Number;9517;108
Upper East Side;Adults 25 Years and Older;2016;Number;176896;108
Upper East Side;Children Under 18 Years;2016;Number;31242;108
Upper East Side;Youth 18 to 24 Years;2016;Number;10866;108
Upper East Side;Adults 25 Years and Older;2017;Number;171516;108
Upper East Side;Children Under 18 Years;2017;Number;31862;108
Upper East Side;Youth 18 to 24 Years;2017;Number;10841;108
Upper East Side;Adults 25 Years and Older;2018;Number;166991;108
Upper East Side;Children Under 18 Years;2018;Number;26927;108
Upper East Side;Youth 18 to 24 Years;2018;Number;10551;108
Upper East Side;Adults 25 Years and Older;2019;Number;169344;108
Upper East Side;Children Under 18 Years;2019;Number;36275;108
Upper East Side;Youth 18 to 24 Years;2019;Number;11255;108
Upper East Side;Children Under 18 Years;2021;Number;30515;108
Upper East Side;Youth 18 to 24 Years;2021;Number;11832;108
Upper East Side;Adults 25 Years and Older;2021;Number;165082;108
Upper East Side;Children Under 18 Years;2022;Number;28515;108
Upper East Side;Youth 18 to 24 Years;2022;Number;10041;108
Upper East Side;Adults 25 Years and Older;2022;Number;168419;108
Upper West Side;Adults 25 Years and Older;2005;Number;167308;107
Upper West Side;Children Under 18 Years;2005;Number;33561;107
Upper West Side;Youth 18 to 24 Years;2005;Number;7839;107
Upper West Side;Adults 25 Years and Older;2006;Number;167193;107
Upper West Side;Children Under 18 Years;2006;Number;39324;107
Upper West Side;Youth 18 to 24 Years;2006;Number;10295;107
Upper West Side;Adults 25 Years and Older;2007;Number;165618;107
Upper West Side;Children Under 18 Years;2007;Number;39397;107
Upper West Side;Youth 18 to 24 Years;2007;Number;9475;107
Upper West Side;Adults 25 Years and Older;2008;Number;159932;107
Upper West Side;Children Under 18 Years;2008;Number;36005;107
Upper West Side;Youth 18 to 24 Years;2008;Number;11817;107
Upper West Side;Adults 25 Years and Older;2009;Number;167452;107
Upper West Side;Children Under 18 Years;2009;Number;37339;107
Upper West Side;Youth 18 to 24 Years;2009;Number;8346;107
Upper West Side;Adults 25 Years and Older;2010;Number;155411;107
Upper West Side;Children Under 18 Years;2010;Number;31775;107
Upper West Side;Youth 18 to 24 Years;2010;Number;12657;107
Upper West Side;Adults 25 Years and Older;2011;Number;152995;107
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
Upper West Side;Children Under 18 Years;2011;Number;31026;107
Upper West Side;Youth 18 to 24 Years;2011;Number;9650;107
Upper West Side;Adults 25 Years and Older;2012;Number;157955;107
Upper West Side;Children Under 18 Years;2012;Number;31471;107
Upper West Side;Youth 18 to 24 Years;2012;Number;9142;107
Upper West Side;Adults 25 Years and Older;2013;Number;148129;107
Upper West Side;Children Under 18 Years;2013;Number;24089;107
Upper West Side;Youth 18 to 24 Years;2013;Number;7659;107
Upper West Side;Adults 25 Years and Older;2014;Number;152890;107
Upper West Side;Children Under 18 Years;2014;Number;29138;107
Upper West Side;Youth 18 to 24 Years;2014;Number;10346;107
Upper West Side;Adults 25 Years and Older;2015;Number;152351;107
Upper West Side;Children Under 18 Years;2015;Number;27312;107
Upper West Side;Youth 18 to 24 Years;2015;Number;10164;107
Upper West Side;Adults 25 Years and Older;2016;Number;157215;107
Upper West Side;Children Under 18 Years;2016;Number;23465;107
Upper West Side;Youth 18 to 24 Years;2016;Number;8812;107
Upper West Side;Adults 25 Years and Older;2017;Number;162741;107
Upper West Side;Children Under 18 Years;2017;Number;35805;107
Upper West Side;Youth 18 to 24 Years;2017;Number;8588;107
Upper West Side;Adults 25 Years and Older;2018;Number;151067;107
Upper West Side;Children Under 18 Years;2018;Number;31006;107
Upper West Side;Youth 18 to 24 Years;2018;Number;9149;107
Upper West Side;Adults 25 Years and Older;2019;Number;145075;107
Upper West Side;Children Under 18 Years;2019;Number;26147;107
Upper West Side;Youth 18 to 24 Years;2019;Number;8460;107
Upper West Side;Children Under 18 Years;2021;Number;30093;107
Upper West Side;Youth 18 to 24 Years;2021;Number;7089;107
Upper West Side;Adults 25 Years and Older;2021;Number;160644;107
Upper West Side;Children Under 18 Years;2022;Number;32604;107
Upper West Side;Youth 18 to 24 Years;2022;Number;12742;107
Upper West Side;Adults 25 Years and Older;2022;Number;181643;107
Washington Heights;Adults 25 Years and Older;2005;Number;140232;112
Washington Heights;Children Under 18 Years;2005;Number;53464;112
Washington Heights;Youth 18 to 24 Years;2005;Number;21519;112
Washington Heights;Adults 25 Years and Older;2006;Number;139841;112
Washington Heights;Children Under 18 Years;2006;Number;46780;112
Washington Heights;Youth 18 to 24 Years;2006;Number;22246;112
Washington Heights;Adults 25 Years and Older;2007;Number;147110;112
Washington Heights;Children Under 18 Years;2007;Number;48464;112
Washington Heights;Youth 18 to 24 Years;2007;Number;26182;112
Washington Heights;Adults 25 Years and Older;2008;Number;139674;112
Washington Heights;Children Under 18 Years;2008;Number;42015;112
Washington Heights;Youth 18 to 24 Years;2008;Number;21550;112
Washington Heights;Adults 25 Years and Older;2009;Number;146472;112
Washington Heights;Children Under 18 Years;2009;Number;41292;112
Washington Heights;Youth 18 to 24 Years;2009;Number;20359;112
Washington Heights;Adults 25 Years and Older;2010;Number;143930;112
Washington Heights;Children Under 18 Years;2010;Number;36462;112
Washington Heights;Youth 18 to 24 Years;2010;Number;25022;112
Washington Heights;Adults 25 Years and Older;2011;Number;143068;112
Washington Heights;Children Under 18 Years;2011;Number;40830;112
Washington Heights;Youth 18 to 24 Years;2011;Number;26347;112
Washington Heights;Adults 25 Years and Older;2012;Number;154034;112
Washington Heights;Children Under 18 Years;2012;Number;35117;112
Washington Heights;Youth 18 to 24 Years;2012;Number;24413;112
Washington Heights;Adults 25 Years and Older;2013;Number;153250;112
Washington Heights;Children Under 18 Years;2013;Number;39797;112
Washington Heights;Youth 18 to 24 Years;2013;Number;25319;112
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
Washington Heights;Adults 25 Years and Older;2014;Number;156990;112
Washington Heights;Children Under 18 Years;2014;Number;41591;112
Washington Heights;Youth 18 to 24 Years;2014;Number;25784;112
Washington Heights;Adults 25 Years and Older;2015;Number;170195;112
Washington Heights;Children Under 18 Years;2015;Number;36662;112
Washington Heights;Youth 18 to 24 Years;2015;Number;20471;112
Washington Heights;Adults 25 Years and Older;2016;Number;171551;112
Washington Heights;Children Under 18 Years;2016;Number;43978;112
Washington Heights;Youth 18 to 24 Years;2016;Number;23230;112
Washington Heights;Adults 25 Years and Older;2017;Number;162539;112
Washington Heights;Children Under 18 Years;2017;Number;37493;112
Washington Heights;Youth 18 to 24 Years;2017;Number;19966;112
Washington Heights;Adults 25 Years and Older;2018;Number;159228;112
Washington Heights;Children Under 18 Years;2018;Number;36773;112
Washington Heights;Youth 18 to 24 Years;2018;Number;18039;112
Washington Heights;Adults 25 Years and Older;2019;Number;152644;112
Washington Heights;Children Under 18 Years;2019;Number;35713;112
Washington Heights;Youth 18 to 24 Years;2019;Number;15739;112
Washington Heights;Children Under 18 Years;2021;Number;37480;112
Washington Heights;Youth 18 to 24 Years;2021;Number;16306;112
Washington Heights;Adults 25 Years and Older;2021;Number;162982;112
Washington Heights;Children Under 18 Years;2022;Number;41826;112
Washington Heights;Youth 18 to 24 Years;2022;Number;15123;112
Washington Heights;Adults 25 Years and Older;2022;Number;145729;112
Williamsbridge;Adults 25 Years and Older;2005;Number;88197;212
Williamsbridge;Children Under 18 Years;2005;Number;40529;212
Williamsbridge;Youth 18 to 24 Years;2005;Number;12459;212
Williamsbridge;Adults 25 Years and Older;2006;Number;88901;212
Williamsbridge;Children Under 18 Years;2006;Number;42990;212
Williamsbridge;Youth 18 to 24 Years;2006;Number;15927;212
Williamsbridge;Adults 25 Years and Older;2007;Number;92718;212
Williamsbridge;Children Under 18 Years;2007;Number;40937;212
Williamsbridge;Youth 18 to 24 Years;2007;Number;14534;212
Williamsbridge;Adults 25 Years and Older;2008;Number;91907;212
Williamsbridge;Children Under 18 Years;2008;Number;40290;212
Williamsbridge;Youth 18 to 24 Years;2008;Number;13328;212
Williamsbridge;Adults 25 Years and Older;2009;Number;93796;212
Williamsbridge;Children Under 18 Years;2009;Number;39576;212
Williamsbridge;Youth 18 to 24 Years;2009;Number;12614;212
Williamsbridge;Adults 25 Years and Older;2010;Number;85521;212
Williamsbridge;Children Under 18 Years;2010;Number;38159;212
Williamsbridge;Youth 18 to 24 Years;2010;Number;13553;212
Williamsbridge;Adults 25 Years and Older;2011;Number;91084;212
Williamsbridge;Children Under 18 Years;2011;Number;36833;212
Williamsbridge;Youth 18 to 24 Years;2011;Number;15569;212
Williamsbridge;Adults 25 Years and Older;2012;Number;90799;212
Williamsbridge;Children Under 18 Years;2012;Number;37316;212
Williamsbridge;Youth 18 to 24 Years;2012;Number;17639;212
Williamsbridge;Adults 25 Years and Older;2013;Number;87702;212
Williamsbridge;Children Under 18 Years;2013;Number;32734;212
Williamsbridge;Youth 18 to 24 Years;2013;Number;14950;212
Williamsbridge;Adults 25 Years and Older;2014;Number;88219;212
Williamsbridge;Children Under 18 Years;2014;Number;31141;212
Williamsbridge;Youth 18 to 24 Years;2014;Number;15284;212
Williamsbridge;Adults 25 Years and Older;2015;Number;95628;212
Williamsbridge;Children Under 18 Years;2015;Number;35092;212
Williamsbridge;Youth 18 to 24 Years;2015;Number;14816;212
Williamsbridge;Adults 25 Years and Older;2016;Number;102589;212
Williamsbridge;Children Under 18 Years;2016;Number;33237;212
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
Williamsbridge;Youth 18 to 24 Years;2016;Number;14865;212
Williamsbridge;Adults 25 Years and Older;2017;Number;101438;212
Williamsbridge;Children Under 18 Years;2017;Number;31134;212
Williamsbridge;Youth 18 to 24 Years;2017;Number;17839;212
Williamsbridge;Adults 25 Years and Older;2018;Number;92065;212
Williamsbridge;Children Under 18 Years;2018;Number;31146;212
Williamsbridge;Youth 18 to 24 Years;2018;Number;12588;212
Williamsbridge;Adults 25 Years and Older;2019;Number;102045;212
Williamsbridge;Children Under 18 Years;2019;Number;34241;212
Williamsbridge;Youth 18 to 24 Years;2019;Number;12842;212
Williamsbridge;Children Under 18 Years;2021;Number;32191;212
Williamsbridge;Youth 18 to 24 Years;2021;Number;11278;212
Williamsbridge;Adults 25 Years and Older;2021;Number;91430;212
Williamsbridge;Children Under 18 Years;2022;Number;39003;212
Williamsbridge;Youth 18 to 24 Years;2022;Number;15311;212
Williamsbridge;Adults 25 Years and Older;2022;Number;99476;212
Williamsburg/Greenpoint;Adults 25 Years and Older;2005;Number;84419;301
Williamsburg/Greenpoint;Children Under 18 Years;2005;Number;34902;301
Williamsburg/Greenpoint;Youth 18 to 24 Years;2005;Number;12966;301
Williamsburg/Greenpoint;Adults 25 Years and Older;2006;Number;90060;301
Williamsburg/Greenpoint;Children Under 18 Years;2006;Number;38341;301
Williamsburg/Greenpoint;Youth 18 to 24 Years;2006;Number;13112;301
Williamsburg/Greenpoint;Adults 25 Years and Older;2007;Number;95886;301
Williamsburg/Greenpoint;Children Under 18 Years;2007;Number;33848;301
Williamsburg/Greenpoint;Youth 18 to 24 Years;2007;Number;16722;301
Williamsburg/Greenpoint;Adults 25 Years and Older;2008;Number;88217;301
Williamsburg/Greenpoint;Children Under 18 Years;2008;Number;42351;301
Williamsburg/Greenpoint;Youth 18 to 24 Years;2008;Number;19097;301
Williamsburg/Greenpoint;Adults 25 Years and Older;2009;Number;92495;301
Williamsburg/Greenpoint;Children Under 18 Years;2009;Number;33797;301
Williamsburg/Greenpoint;Youth 18 to 24 Years;2009;Number;12971;301
Williamsburg/Greenpoint;Adults 25 Years and Older;2010;Number;97011;301
Williamsburg/Greenpoint;Children Under 18 Years;2010;Number;32324;301
Williamsburg/Greenpoint;Youth 18 to 24 Years;2010;Number;16918;301
Williamsburg/Greenpoint;Adults 25 Years and Older;2011;Number;98365;301
Williamsburg/Greenpoint;Children Under 18 Years;2011;Number;31293;301
Williamsburg/Greenpoint;Youth 18 to 24 Years;2011;Number;14926;301
Williamsburg/Greenpoint;Adults 25 Years and Older;2012;Number;100415;301
Williamsburg/Greenpoint;Children Under 18 Years;2012;Number;32968;301
Williamsburg/Greenpoint;Youth 18 to 24 Years;2012;Number;13917;301
Williamsburg/Greenpoint;Adults 25 Years and Older;2013;Number;110178;301
Williamsburg/Greenpoint;Children Under 18 Years;2013;Number;31550;301
Williamsburg/Greenpoint;Youth 18 to 24 Years;2013;Number;14358;301
Williamsburg/Greenpoint;Adults 25 Years and Older;2014;Number;109377;301
Williamsburg/Greenpoint;Children Under 18 Years;2014;Number;32155;301
Williamsburg/Greenpoint;Youth 18 to 24 Years;2014;Number;13181;301
Williamsburg/Greenpoint;Adults 25 Years and Older;2015;Number;117475;301
Williamsburg/Greenpoint;Children Under 18 Years;2015;Number;35796;301
Williamsburg/Greenpoint;Youth 18 to 24 Years;2015;Number;14549;301
Williamsburg/Greenpoint;Adults 25 Years and Older;2016;Number;114751;301
Williamsburg/Greenpoint;Children Under 18 Years;2016;Number;36863;301
Williamsburg/Greenpoint;Youth 18 to 24 Years;2016;Number;14747;301
Williamsburg/Greenpoint;Adults 25 Years and Older;2017;Number;112582;301
Williamsburg/Greenpoint;Children Under 18 Years;2017;Number;28204;301
Williamsburg/Greenpoint;Youth 18 to 24 Years;2017;Number;11216;301
Williamsburg/Greenpoint;Adults 25 Years and Older;2018;Number;112227;301
Williamsburg/Greenpoint;Children Under 18 Years;2018;Number;38955;301
Williamsburg/Greenpoint;Youth 18 to 24 Years;2018;Number;11199;301
Williamsburg/Greenpoint;Adults 25 Years and Older;2019;Number;109876;301
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
Williamsburg/Greenpoint;Children Under 18 Years;2019;Number;30152;301
Williamsburg/Greenpoint;Youth 18 to 24 Years;2019;Number;11280;301
Williamsburg/Greenpoint;Children Under 18 Years;2021;Number;29024;301
Williamsburg/Greenpoint;Youth 18 to 24 Years;2021;Number;9631;301
Williamsburg/Greenpoint;Adults 25 Years and Older;2021;Number;120925;301
Williamsburg/Greenpoint;Children Under 18 Years;2022;Number;37704;301
Williamsburg/Greenpoint;Youth 18 to 24 Years;2022;Number;15596;301
Williamsburg/Greenpoint;Adults 25 Years and Older;2022;Number;133644;301
Woodhaven;Adults 25 Years and Older;2005;Number;88362;409
Woodhaven;Children Under 18 Years;2005;Number;33936;409
Woodhaven;Youth 18 to 24 Years;2005;Number;10453;409
Woodhaven;Adults 25 Years and Older;2006;Number;88199;409
Woodhaven;Children Under 18 Years;2006;Number;35332;409
Woodhaven;Youth 18 to 24 Years;2006;Number;15148;409
Woodhaven;Adults 25 Years and Older;2007;Number;97071;409
Woodhaven;Children Under 18 Years;2007;Number;34259;409
Woodhaven;Youth 18 to 24 Years;2007;Number;14784;409
Woodhaven;Adults 25 Years and Older;2008;Number;102997;409
Woodhaven;Children Under 18 Years;2008;Number;37235;409
Woodhaven;Youth 18 to 24 Years;2008;Number;15633;409
Woodhaven;Adults 25 Years and Older;2009;Number;95131;409
Woodhaven;Children Under 18 Years;2009;Number;39649;409
Woodhaven;Youth 18 to 24 Years;2009;Number;11560;409
Woodhaven;Adults 25 Years and Older;2010;Number;90593;409
Woodhaven;Children Under 18 Years;2010;Number;29671;409
Woodhaven;Youth 18 to 24 Years;2010;Number;15325;409
Woodhaven;Adults 25 Years and Older;2011;Number;100411;409
Woodhaven;Children Under 18 Years;2011;Number;37980;409
Woodhaven;Youth 18 to 24 Years;2011;Number;16924;409
Woodhaven;Adults 25 Years and Older;2012;Number;99580;409
Woodhaven;Children Under 18 Years;2012;Number;34367;409
Woodhaven;Youth 18 to 24 Years;2012;Number;14230;409
